,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Score,nuuniquevalues
2865,car1,maint,Ordinal,HelmertEncoder,TargetEncoder,0.1,5.0
2866,car1,maint,Ordinal,HelmertEncoder,HelmertEncoder,0.03684210526315789,5.0
2867,car1,maint,Ordinal,HelmertEncoder,FrequencyEncoder,0.10350877192982456,5.0
2868,car1,maint,Ordinal,HelmertEncoder,BaseNEncoder,0.03684210526315789,5.0
2869,car1,maint,Ordinal,HelmertEncoder,OneHotEncoder,0.03684210526315789,5.0
2870,car1,maint,Ordinal,FrequencyEncoder,BinaryEncoder,0.05964912280701754,5.0
2871,car1,maint,Ordinal,FrequencyEncoder,JamesSteinEncoder,0.0912280701754386,5.0
2872,car1,maint,Ordinal,FrequencyEncoder,SumEncoder,0.05964912280701754,5.0
2873,car1,maint,Ordinal,FrequencyEncoder,HashingEncoder,0.18421052631578946,5.0
2874,car1,maint,Ordinal,FrequencyEncoder,LabelEncoder,0.05964912280701754,5.0
2875,car1,maint,Ordinal,FrequencyEncoder,TargetEncoder,0.13157894736842105,5.0
2876,car1,maint,Ordinal,FrequencyEncoder,HelmertEncoder,0.05964912280701754,5.0
2877,car1,maint,Ordinal,FrequencyEncoder,FrequencyEncoder,0.12456140350877193,5.0
2878,car1,maint,Ordinal,FrequencyEncoder,BaseNEncoder,0.05964912280701754,5.0
2879,car1,maint,Ordinal,FrequencyEncoder,OneHotEncoder,0.05964912280701754,5.0
2880,car1,maint,Ordinal,BaseNEncoder,BinaryEncoder,0.03684210526315789,5.0
2881,car1,maint,Ordinal,BaseNEncoder,JamesSteinEncoder,0.06491228070175438,5.0
2882,car1,maint,Ordinal,BaseNEncoder,SumEncoder,0.03684210526315789,5.0
2883,car1,maint,Ordinal,BaseNEncoder,HashingEncoder,0.16842105263157894,5.0
2884,car1,maint,Ordinal,BaseNEncoder,LabelEncoder,0.03684210526315789,5.0
2885,car1,maint,Ordinal,BaseNEncoder,TargetEncoder,0.1,5.0
2886,car1,maint,Ordinal,BaseNEncoder,HelmertEncoder,0.03684210526315789,5.0
2887,car1,maint,Ordinal,BaseNEncoder,FrequencyEncoder,0.10350877192982456,5.0
2888,car1,maint,Ordinal,BaseNEncoder,BaseNEncoder,0.03684210526315789,5.0
2889,car1,maint,Ordinal,BaseNEncoder,OneHotEncoder,0.03684210526315789,5.0
2890,car1,maint,Ordinal,OneHotEncoder,BinaryEncoder,0.03684210526315789,5.0
2891,car1,maint,Ordinal,OneHotEncoder,JamesSteinEncoder,0.06491228070175438,5.0
2892,car1,maint,Ordinal,OneHotEncoder,SumEncoder,0.03684210526315789,5.0
2893,car1,maint,Ordinal,OneHotEncoder,HashingEncoder,0.16842105263157894,5.0
2894,car1,maint,Ordinal,OneHotEncoder,LabelEncoder,0.03684210526315789,5.0
2895,car1,maint,Ordinal,OneHotEncoder,TargetEncoder,0.1,5.0
2896,car1,maint,Ordinal,OneHotEncoder,HelmertEncoder,0.03684210526315789,5.0
2897,car1,maint,Ordinal,OneHotEncoder,FrequencyEncoder,0.10350877192982456,5.0
2898,car1,maint,Ordinal,OneHotEncoder,BaseNEncoder,0.03684210526315789,5.0
2899,car1,maint,Ordinal,OneHotEncoder,OneHotEncoder,0.03684210526315789,5.0
2900,audiology,ar_c,Nominal,BinaryEncoder,BinaryEncoder,0.20634920634920634,3.0
2901,audiology,ar_c,Nominal,BinaryEncoder,JamesSteinEncoder,0.30158730158730157,3.0
2902,audiology,ar_c,Nominal,BinaryEncoder,SumEncoder,0.31746031746031744,3.0
2903,audiology,ar_c,Nominal,BinaryEncoder,HashingEncoder,0.1746031746031746,3.0
2904,audiology,ar_c,Nominal,BinaryEncoder,LabelEncoder,0.2857142857142857,3.0
2905,audiology,ar_c,Nominal,BinaryEncoder,TargetEncoder,0.30158730158730157,3.0
2906,audiology,ar_c,Nominal,BinaryEncoder,HelmertEncoder,0.31746031746031744,3.0
2907,audiology,ar_c,Nominal,BinaryEncoder,FrequencyEncoder,0.31746031746031744,3.0
2908,audiology,ar_c,Nominal,BinaryEncoder,BaseNEncoder,0.20634920634920634,3.0
2909,audiology,ar_c,Nominal,BinaryEncoder,OneHotEncoder,0.30158730158730157,3.0
2910,audiology,ar_c,Nominal,JamesSteinEncoder,BinaryEncoder,0.1746031746031746,3.0
2911,audiology,ar_c,Nominal,JamesSteinEncoder,JamesSteinEncoder,0.31746031746031744,3.0
2912,audiology,ar_c,Nominal,JamesSteinEncoder,SumEncoder,0.31746031746031744,3.0
2913,audiology,ar_c,Nominal,JamesSteinEncoder,HashingEncoder,0.19047619047619047,3.0
2914,audiology,ar_c,Nominal,JamesSteinEncoder,LabelEncoder,0.23809523809523808,3.0
2915,audiology,ar_c,Nominal,JamesSteinEncoder,TargetEncoder,0.31746031746031744,3.0
2916,audiology,ar_c,Nominal,JamesSteinEncoder,HelmertEncoder,0.3492063492063492,3.0
2917,audiology,ar_c,Nominal,JamesSteinEncoder,FrequencyEncoder,0.31746031746031744,3.0
2918,audiology,ar_c,Nominal,JamesSteinEncoder,BaseNEncoder,0.1746031746031746,3.0
2919,audiology,ar_c,Nominal,JamesSteinEncoder,OneHotEncoder,0.30158730158730157,3.0
2920,audiology,ar_c,Nominal,SumEncoder,BinaryEncoder,0.20634920634920634,3.0
2921,audiology,ar_c,Nominal,SumEncoder,JamesSteinEncoder,0.31746031746031744,3.0
2922,audiology,ar_c,Nominal,SumEncoder,SumEncoder,0.2857142857142857,3.0
2923,audiology,ar_c,Nominal,SumEncoder,HashingEncoder,0.19047619047619047,3.0
2924,audiology,ar_c,Nominal,SumEncoder,LabelEncoder,0.2698412698412698,3.0
2925,audiology,ar_c,Nominal,SumEncoder,TargetEncoder,0.31746031746031744,3.0
2926,audiology,ar_c,Nominal,SumEncoder,HelmertEncoder,0.31746031746031744,3.0
2927,audiology,ar_c,Nominal,SumEncoder,FrequencyEncoder,0.31746031746031744,3.0
2928,audiology,ar_c,Nominal,SumEncoder,BaseNEncoder,0.20634920634920634,3.0
2929,audiology,ar_c,Nominal,SumEncoder,OneHotEncoder,0.3333333333333333,3.0
2930,audiology,ar_c,Nominal,HashingEncoder,BinaryEncoder,0.19047619047619047,3.0
2931,audiology,ar_c,Nominal,HashingEncoder,JamesSteinEncoder,0.31746031746031744,3.0
2932,audiology,ar_c,Nominal,HashingEncoder,SumEncoder,0.3333333333333333,3.0
2933,audiology,ar_c,Nominal,HashingEncoder,HashingEncoder,0.14285714285714285,3.0
2934,audiology,ar_c,Nominal,HashingEncoder,LabelEncoder,0.23809523809523808,3.0
2935,audiology,ar_c,Nominal,HashingEncoder,TargetEncoder,0.31746031746031744,3.0
2936,audiology,ar_c,Nominal,HashingEncoder,HelmertEncoder,0.3492063492063492,3.0
2937,audiology,ar_c,Nominal,HashingEncoder,FrequencyEncoder,0.3333333333333333,3.0
2938,audiology,ar_c,Nominal,HashingEncoder,BaseNEncoder,0.19047619047619047,3.0
2939,audiology,ar_c,Nominal,HashingEncoder,OneHotEncoder,0.3492063492063492,3.0
2940,audiology,ar_c,Nominal,LabelEncoder,BinaryEncoder,0.15873015873015872,3.0
2941,audiology,ar_c,Nominal,LabelEncoder,JamesSteinEncoder,0.30158730158730157,3.0
2942,audiology,ar_c,Nominal,LabelEncoder,SumEncoder,0.31746031746031744,3.0
2943,audiology,ar_c,Nominal,LabelEncoder,HashingEncoder,0.19047619047619047,3.0
2944,audiology,ar_c,Nominal,LabelEncoder,LabelEncoder,0.23809523809523808,3.0
2945,audiology,ar_c,Nominal,LabelEncoder,TargetEncoder,0.30158730158730157,3.0
2946,audiology,ar_c,Nominal,LabelEncoder,HelmertEncoder,0.3333333333333333,3.0
2947,audiology,ar_c,Nominal,LabelEncoder,FrequencyEncoder,0.31746031746031744,3.0
2948,audiology,ar_c,Nominal,LabelEncoder,BaseNEncoder,0.15873015873015872,3.0
2949,audiology,ar_c,Nominal,LabelEncoder,OneHotEncoder,0.31746031746031744,3.0
2950,audiology,ar_c,Nominal,TargetEncoder,BinaryEncoder,0.1746031746031746,3.0
2951,audiology,ar_c,Nominal,TargetEncoder,JamesSteinEncoder,0.31746031746031744,3.0
2952,audiology,ar_c,Nominal,TargetEncoder,SumEncoder,0.31746031746031744,3.0
2953,audiology,ar_c,Nominal,TargetEncoder,HashingEncoder,0.19047619047619047,3.0
2954,audiology,ar_c,Nominal,TargetEncoder,LabelEncoder,0.23809523809523808,3.0
2955,audiology,ar_c,Nominal,TargetEncoder,TargetEncoder,0.31746031746031744,3.0
2956,audiology,ar_c,Nominal,TargetEncoder,HelmertEncoder,0.3492063492063492,3.0
2957,audiology,ar_c,Nominal,TargetEncoder,FrequencyEncoder,0.31746031746031744,3.0
2958,audiology,ar_c,Nominal,TargetEncoder,BaseNEncoder,0.1746031746031746,3.0
2959,audiology,ar_c,Nominal,TargetEncoder,OneHotEncoder,0.30158730158730157,3.0
2960,audiology,ar_c,Nominal,HelmertEncoder,BinaryEncoder,0.1746031746031746,3.0
2961,audiology,ar_c,Nominal,HelmertEncoder,JamesSteinEncoder,0.2698412698412698,3.0
2962,audiology,ar_c,Nominal,HelmertEncoder,SumEncoder,0.2857142857142857,3.0
2963,audiology,ar_c,Nominal,HelmertEncoder,HashingEncoder,0.19047619047619047,3.0
2964,audiology,ar_c,Nominal,HelmertEncoder,LabelEncoder,0.2698412698412698,3.0
2965,audiology,ar_c,Nominal,HelmertEncoder,TargetEncoder,0.2698412698412698,3.0
2966,audiology,ar_c,Nominal,HelmertEncoder,HelmertEncoder,0.3333333333333333,3.0
2967,audiology,ar_c,Nominal,HelmertEncoder,FrequencyEncoder,0.30158730158730157,3.0
2968,audiology,ar_c,Nominal,HelmertEncoder,BaseNEncoder,0.1746031746031746,3.0
2969,audiology,ar_c,Nominal,HelmertEncoder,OneHotEncoder,0.30158730158730157,3.0
2970,audiology,ar_c,Nominal,FrequencyEncoder,BinaryEncoder,0.15873015873015872,3.0
2971,audiology,ar_c,Nominal,FrequencyEncoder,JamesSteinEncoder,0.30158730158730157,3.0
2972,audiology,ar_c,Nominal,FrequencyEncoder,SumEncoder,0.31746031746031744,3.0
2973,audiology,ar_c,Nominal,FrequencyEncoder,HashingEncoder,0.20634920634920634,3.0
2974,audiology,ar_c,Nominal,FrequencyEncoder,LabelEncoder,0.23809523809523808,3.0
2975,audiology,ar_c,Nominal,FrequencyEncoder,TargetEncoder,0.30158730158730157,3.0
2976,audiology,ar_c,Nominal,FrequencyEncoder,HelmertEncoder,0.3333333333333333,3.0
2977,audiology,ar_c,Nominal,FrequencyEncoder,FrequencyEncoder,0.31746031746031744,3.0
2978,audiology,ar_c,Nominal,FrequencyEncoder,BaseNEncoder,0.15873015873015872,3.0
2979,audiology,ar_c,Nominal,FrequencyEncoder,OneHotEncoder,0.31746031746031744,3.0
2980,audiology,ar_c,Nominal,BaseNEncoder,BinaryEncoder,0.20634920634920634,3.0
2981,audiology,ar_c,Nominal,BaseNEncoder,JamesSteinEncoder,0.30158730158730157,3.0
2982,audiology,ar_c,Nominal,BaseNEncoder,SumEncoder,0.31746031746031744,3.0
2983,audiology,ar_c,Nominal,BaseNEncoder,HashingEncoder,0.1746031746031746,3.0
2984,audiology,ar_c,Nominal,BaseNEncoder,LabelEncoder,0.2857142857142857,3.0
2985,audiology,ar_c,Nominal,BaseNEncoder,TargetEncoder,0.30158730158730157,3.0
2986,audiology,ar_c,Nominal,BaseNEncoder,HelmertEncoder,0.31746031746031744,3.0
2987,audiology,ar_c,Nominal,BaseNEncoder,FrequencyEncoder,0.31746031746031744,3.0
2988,audiology,ar_c,Nominal,BaseNEncoder,BaseNEncoder,0.20634920634920634,3.0
2989,audiology,ar_c,Nominal,BaseNEncoder,OneHotEncoder,0.30158730158730157,3.0
2990,audiology,ar_c,Nominal,OneHotEncoder,BinaryEncoder,0.2222222222222222,3.0
2991,audiology,ar_c,Nominal,OneHotEncoder,JamesSteinEncoder,0.2857142857142857,3.0
2992,audiology,ar_c,Nominal,OneHotEncoder,SumEncoder,0.30158730158730157,3.0
2993,audiology,ar_c,Nominal,OneHotEncoder,HashingEncoder,0.20634920634920634,3.0
2994,audiology,ar_c,Nominal,OneHotEncoder,LabelEncoder,0.2698412698412698,3.0
2995,audiology,ar_c,Nominal,OneHotEncoder,TargetEncoder,0.2857142857142857,3.0
2996,audiology,ar_c,Nominal,OneHotEncoder,HelmertEncoder,0.3333333333333333,3.0
2997,audiology,ar_c,Nominal,OneHotEncoder,FrequencyEncoder,0.30158730158730157,3.0
2998,audiology,ar_c,Nominal,OneHotEncoder,BaseNEncoder,0.2222222222222222,3.0
2999,audiology,ar_c,Nominal,OneHotEncoder,OneHotEncoder,0.3333333333333333,3.0
3000,audiology,o_ar_c,Nominal,BinaryEncoder,BinaryEncoder,0.23809523809523808,3.0
3001,audiology,o_ar_c,Nominal,BinaryEncoder,JamesSteinEncoder,0.30158730158730157,3.0
3002,audiology,o_ar_c,Nominal,BinaryEncoder,SumEncoder,0.30158730158730157,3.0
3003,audiology,o_ar_c,Nominal,BinaryEncoder,HashingEncoder,0.20634920634920634,3.0
3004,audiology,o_ar_c,Nominal,BinaryEncoder,LabelEncoder,0.25396825396825395,3.0
3005,audiology,o_ar_c,Nominal,BinaryEncoder,TargetEncoder,0.30158730158730157,3.0
3006,audiology,o_ar_c,Nominal,BinaryEncoder,HelmertEncoder,0.3333333333333333,3.0
3007,audiology,o_ar_c,Nominal,BinaryEncoder,FrequencyEncoder,0.31746031746031744,3.0
3008,audiology,o_ar_c,Nominal,BinaryEncoder,BaseNEncoder,0.23809523809523808,3.0
3009,audiology,o_ar_c,Nominal,BinaryEncoder,OneHotEncoder,0.30158730158730157,3.0
3010,audiology,o_ar_c,Nominal,JamesSteinEncoder,BinaryEncoder,0.2222222222222222,3.0
3011,audiology,o_ar_c,Nominal,JamesSteinEncoder,JamesSteinEncoder,0.31746031746031744,3.0
3012,audiology,o_ar_c,Nominal,JamesSteinEncoder,SumEncoder,0.30158730158730157,3.0
3013,audiology,o_ar_c,Nominal,JamesSteinEncoder,HashingEncoder,0.19047619047619047,3.0
3014,audiology,o_ar_c,Nominal,JamesSteinEncoder,LabelEncoder,0.2698412698412698,3.0
3015,audiology,o_ar_c,Nominal,JamesSteinEncoder,TargetEncoder,0.31746031746031744,3.0
3016,audiology,o_ar_c,Nominal,JamesSteinEncoder,HelmertEncoder,0.3492063492063492,3.0
3017,audiology,o_ar_c,Nominal,JamesSteinEncoder,FrequencyEncoder,0.31746031746031744,3.0
3018,audiology,o_ar_c,Nominal,JamesSteinEncoder,BaseNEncoder,0.2222222222222222,3.0
3019,audiology,o_ar_c,Nominal,JamesSteinEncoder,OneHotEncoder,0.30158730158730157,3.0
3020,audiology,o_ar_c,Nominal,SumEncoder,BinaryEncoder,0.19047619047619047,3.0
3021,audiology,o_ar_c,Nominal,SumEncoder,JamesSteinEncoder,0.2857142857142857,3.0
3022,audiology,o_ar_c,Nominal,SumEncoder,SumEncoder,0.30158730158730157,3.0
3023,audiology,o_ar_c,Nominal,SumEncoder,HashingEncoder,0.20634920634920634,3.0
3024,audiology,o_ar_c,Nominal,SumEncoder,LabelEncoder,0.2698412698412698,3.0
3025,audiology,o_ar_c,Nominal,SumEncoder,TargetEncoder,0.2857142857142857,3.0
3026,audiology,o_ar_c,Nominal,SumEncoder,HelmertEncoder,0.3333333333333333,3.0
3027,audiology,o_ar_c,Nominal,SumEncoder,FrequencyEncoder,0.31746031746031744,3.0
3028,audiology,o_ar_c,Nominal,SumEncoder,BaseNEncoder,0.19047619047619047,3.0
3029,audiology,o_ar_c,Nominal,SumEncoder,OneHotEncoder,0.31746031746031744,3.0
3030,audiology,o_ar_c,Nominal,HashingEncoder,BinaryEncoder,0.2222222222222222,3.0
3031,audiology,o_ar_c,Nominal,HashingEncoder,JamesSteinEncoder,0.25396825396825395,3.0
3032,audiology,o_ar_c,Nominal,HashingEncoder,SumEncoder,0.23809523809523808,3.0
3033,audiology,o_ar_c,Nominal,HashingEncoder,HashingEncoder,0.14285714285714285,3.0
3034,audiology,o_ar_c,Nominal,HashingEncoder,LabelEncoder,0.25396825396825395,3.0
3035,audiology,o_ar_c,Nominal,HashingEncoder,TargetEncoder,0.25396825396825395,3.0
3036,audiology,o_ar_c,Nominal,HashingEncoder,HelmertEncoder,0.38095238095238093,3.0
3037,audiology,o_ar_c,Nominal,HashingEncoder,FrequencyEncoder,0.2698412698412698,3.0
3038,audiology,o_ar_c,Nominal,HashingEncoder,BaseNEncoder,0.2222222222222222,3.0
3039,audiology,o_ar_c,Nominal,HashingEncoder,OneHotEncoder,0.2857142857142857,3.0
3040,audiology,o_ar_c,Nominal,LabelEncoder,BinaryEncoder,0.1746031746031746,3.0
3041,audiology,o_ar_c,Nominal,LabelEncoder,JamesSteinEncoder,0.30158730158730157,3.0
3042,audiology,o_ar_c,Nominal,LabelEncoder,SumEncoder,0.31746031746031744,3.0
3043,audiology,o_ar_c,Nominal,LabelEncoder,HashingEncoder,0.20634920634920634,3.0
3044,audiology,o_ar_c,Nominal,LabelEncoder,LabelEncoder,0.23809523809523808,3.0
3045,audiology,o_ar_c,Nominal,LabelEncoder,TargetEncoder,0.30158730158730157,3.0
3046,audiology,o_ar_c,Nominal,LabelEncoder,HelmertEncoder,0.3333333333333333,3.0
3047,audiology,o_ar_c,Nominal,LabelEncoder,FrequencyEncoder,0.31746031746031744,3.0
3048,audiology,o_ar_c,Nominal,LabelEncoder,BaseNEncoder,0.1746031746031746,3.0
3049,audiology,o_ar_c,Nominal,LabelEncoder,OneHotEncoder,0.30158730158730157,3.0
3050,audiology,o_ar_c,Nominal,TargetEncoder,BinaryEncoder,0.2222222222222222,3.0
3051,audiology,o_ar_c,Nominal,TargetEncoder,JamesSteinEncoder,0.31746031746031744,3.0
3052,audiology,o_ar_c,Nominal,TargetEncoder,SumEncoder,0.30158730158730157,3.0
3053,audiology,o_ar_c,Nominal,TargetEncoder,HashingEncoder,0.19047619047619047,3.0
3054,audiology,o_ar_c,Nominal,TargetEncoder,LabelEncoder,0.2698412698412698,3.0
3055,audiology,o_ar_c,Nominal,TargetEncoder,TargetEncoder,0.31746031746031744,3.0
3056,audiology,o_ar_c,Nominal,TargetEncoder,HelmertEncoder,0.3492063492063492,3.0
3057,audiology,o_ar_c,Nominal,TargetEncoder,FrequencyEncoder,0.31746031746031744,3.0
3058,audiology,o_ar_c,Nominal,TargetEncoder,BaseNEncoder,0.2222222222222222,3.0
3059,audiology,o_ar_c,Nominal,TargetEncoder,OneHotEncoder,0.30158730158730157,3.0
3060,audiology,o_ar_c,Nominal,HelmertEncoder,BinaryEncoder,0.20634920634920634,3.0
3061,audiology,o_ar_c,Nominal,HelmertEncoder,JamesSteinEncoder,0.30158730158730157,3.0
3062,audiology,o_ar_c,Nominal,HelmertEncoder,SumEncoder,0.2857142857142857,3.0
3063,audiology,o_ar_c,Nominal,HelmertEncoder,HashingEncoder,0.19047619047619047,3.0
3064,audiology,o_ar_c,Nominal,HelmertEncoder,LabelEncoder,0.2857142857142857,3.0
3065,audiology,o_ar_c,Nominal,HelmertEncoder,TargetEncoder,0.30158730158730157,3.0
3066,audiology,o_ar_c,Nominal,HelmertEncoder,HelmertEncoder,0.3333333333333333,3.0
3067,audiology,o_ar_c,Nominal,HelmertEncoder,FrequencyEncoder,0.31746031746031744,3.0
3068,audiology,o_ar_c,Nominal,HelmertEncoder,BaseNEncoder,0.20634920634920634,3.0
3069,audiology,o_ar_c,Nominal,HelmertEncoder,OneHotEncoder,0.2857142857142857,3.0
3070,audiology,o_ar_c,Nominal,FrequencyEncoder,BinaryEncoder,0.1746031746031746,3.0
3071,audiology,o_ar_c,Nominal,FrequencyEncoder,JamesSteinEncoder,0.30158730158730157,3.0
3072,audiology,o_ar_c,Nominal,FrequencyEncoder,SumEncoder,0.31746031746031744,3.0
3073,audiology,o_ar_c,Nominal,FrequencyEncoder,HashingEncoder,0.20634920634920634,3.0
3074,audiology,o_ar_c,Nominal,FrequencyEncoder,LabelEncoder,0.23809523809523808,3.0
3075,audiology,o_ar_c,Nominal,FrequencyEncoder,TargetEncoder,0.30158730158730157,3.0
3076,audiology,o_ar_c,Nominal,FrequencyEncoder,HelmertEncoder,0.3333333333333333,3.0
3077,audiology,o_ar_c,Nominal,FrequencyEncoder,FrequencyEncoder,0.31746031746031744,3.0
3078,audiology,o_ar_c,Nominal,FrequencyEncoder,BaseNEncoder,0.1746031746031746,3.0
3079,audiology,o_ar_c,Nominal,FrequencyEncoder,OneHotEncoder,0.30158730158730157,3.0
3080,audiology,o_ar_c,Nominal,BaseNEncoder,BinaryEncoder,0.23809523809523808,3.0
3081,audiology,o_ar_c,Nominal,BaseNEncoder,JamesSteinEncoder,0.30158730158730157,3.0
3082,audiology,o_ar_c,Nominal,BaseNEncoder,SumEncoder,0.30158730158730157,3.0
3083,audiology,o_ar_c,Nominal,BaseNEncoder,HashingEncoder,0.20634920634920634,3.0
3084,audiology,o_ar_c,Nominal,BaseNEncoder,LabelEncoder,0.25396825396825395,3.0
3085,audiology,o_ar_c,Nominal,BaseNEncoder,TargetEncoder,0.30158730158730157,3.0
3086,audiology,o_ar_c,Nominal,BaseNEncoder,HelmertEncoder,0.3333333333333333,3.0
3087,audiology,o_ar_c,Nominal,BaseNEncoder,FrequencyEncoder,0.31746031746031744,3.0
3088,audiology,o_ar_c,Nominal,BaseNEncoder,BaseNEncoder,0.23809523809523808,3.0
3089,audiology,o_ar_c,Nominal,BaseNEncoder,OneHotEncoder,0.30158730158730157,3.0
3090,audiology,o_ar_c,Nominal,OneHotEncoder,BinaryEncoder,0.19047619047619047,3.0
3091,audiology,o_ar_c,Nominal,OneHotEncoder,JamesSteinEncoder,0.30158730158730157,3.0
3092,audiology,o_ar_c,Nominal,OneHotEncoder,SumEncoder,0.30158730158730157,3.0
3093,audiology,o_ar_c,Nominal,OneHotEncoder,HashingEncoder,0.1746031746031746,3.0
3094,audiology,o_ar_c,Nominal,OneHotEncoder,LabelEncoder,0.2857142857142857,3.0
3095,audiology,o_ar_c,Nominal,OneHotEncoder,TargetEncoder,0.30158730158730157,3.0
3096,audiology,o_ar_c,Nominal,OneHotEncoder,HelmertEncoder,0.31746031746031744,3.0
3097,audiology,o_ar_c,Nominal,OneHotEncoder,FrequencyEncoder,0.31746031746031744,3.0
3098,audiology,o_ar_c,Nominal,OneHotEncoder,BaseNEncoder,0.19047619047619047,3.0
3099,audiology,o_ar_c,Nominal,OneHotEncoder,OneHotEncoder,0.31746031746031744,3.0
3100,audiology,speech,Ordinal,BinaryEncoder,BinaryEncoder,0.20634920634920634,6.0
3101,audiology,speech,Ordinal,BinaryEncoder,JamesSteinEncoder,0.31746031746031744,6.0
3102,audiology,speech,Ordinal,BinaryEncoder,SumEncoder,0.3333333333333333,6.0
3103,audiology,speech,Ordinal,BinaryEncoder,HashingEncoder,0.25396825396825395,6.0
3104,audiology,speech,Ordinal,BinaryEncoder,LabelEncoder,0.3333333333333333,6.0
3105,audiology,speech,Ordinal,BinaryEncoder,TargetEncoder,0.31746031746031744,6.0
3106,audiology,speech,Ordinal,BinaryEncoder,HelmertEncoder,0.36507936507936506,6.0
3107,audiology,speech,Ordinal,BinaryEncoder,FrequencyEncoder,0.31746031746031744,6.0
3108,audiology,speech,Ordinal,BinaryEncoder,BaseNEncoder,0.20634920634920634,6.0
3109,audiology,speech,Ordinal,BinaryEncoder,OneHotEncoder,0.3333333333333333,6.0
3110,audiology,speech,Ordinal,JamesSteinEncoder,BinaryEncoder,0.19047619047619047,6.0
3111,audiology,speech,Ordinal,JamesSteinEncoder,JamesSteinEncoder,0.31746031746031744,6.0
3112,audiology,speech,Ordinal,JamesSteinEncoder,SumEncoder,0.31746031746031744,6.0
3113,audiology,speech,Ordinal,JamesSteinEncoder,HashingEncoder,0.20634920634920634,6.0
3114,audiology,speech,Ordinal,JamesSteinEncoder,LabelEncoder,0.2857142857142857,6.0
3115,audiology,speech,Ordinal,JamesSteinEncoder,TargetEncoder,0.31746031746031744,6.0
3116,audiology,speech,Ordinal,JamesSteinEncoder,HelmertEncoder,0.3492063492063492,6.0
3117,audiology,speech,Ordinal,JamesSteinEncoder,FrequencyEncoder,0.31746031746031744,6.0
3118,audiology,speech,Ordinal,JamesSteinEncoder,BaseNEncoder,0.19047619047619047,6.0
3119,audiology,speech,Ordinal,JamesSteinEncoder,OneHotEncoder,0.31746031746031744,6.0
3120,audiology,speech,Ordinal,SumEncoder,BinaryEncoder,0.20634920634920634,6.0
3121,audiology,speech,Ordinal,SumEncoder,JamesSteinEncoder,0.30158730158730157,6.0
3122,audiology,speech,Ordinal,SumEncoder,SumEncoder,0.30158730158730157,6.0
3123,audiology,speech,Ordinal,SumEncoder,HashingEncoder,0.25396825396825395,6.0
3124,audiology,speech,Ordinal,SumEncoder,LabelEncoder,0.31746031746031744,6.0
3125,audiology,speech,Ordinal,SumEncoder,TargetEncoder,0.30158730158730157,6.0
3126,audiology,speech,Ordinal,SumEncoder,HelmertEncoder,0.3333333333333333,6.0
3127,audiology,speech,Ordinal,SumEncoder,FrequencyEncoder,0.2857142857142857,6.0
