,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Cardinality,Score,Roc_auc_score
1810,Car,aspiration,Nominal,OneHotEncoder,LabelEncoder,2,0.8208955223880597,0.8151785714285714
1811,Car,aspiration,Nominal,OneHotEncoder,OneHotEncoder,2,0.8507462686567164,0.8464285714285714
1812,Car,aspiration,Nominal,OneHotEncoder,TargetEncoder,2,0.8507462686567164,0.8464285714285714
1813,Car,aspiration,Nominal,OneHotEncoder,HelmertEncoder,2,0.8955223880597015,0.8933035714285714
1814,Car,aspiration,Nominal,OneHotEncoder,BinaryEncoder,2,0.8656716417910447,0.8620535714285714
1815,Car,aspiration,Nominal,OneHotEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1816,Car,aspiration,Nominal,OneHotEncoder,JamesSteinEncoder,2,0.8507462686567164,0.8464285714285714
1817,Car,aspiration,Nominal,OneHotEncoder,HashingEncoder,2,0.8656716417910447,0.8620535714285714
1818,Car,aspiration,Nominal,OneHotEncoder,BaseNEncoder,2,0.8656716417910447,0.8620535714285714
1819,Car,aspiration,Nominal,OneHotEncoder,FrequencyEncoder,2,0.8208955223880597,0.8151785714285714
1820,Car,aspiration,Nominal,TargetEncoder,LabelEncoder,2,0.8208955223880597,0.8151785714285714
1821,Car,aspiration,Nominal,TargetEncoder,OneHotEncoder,2,0.8507462686567164,0.8464285714285714
1822,Car,aspiration,Nominal,TargetEncoder,TargetEncoder,2,0.9104477611940298,0.9075892857142858
1823,Car,aspiration,Nominal,TargetEncoder,HelmertEncoder,2,0.8656716417910447,0.8620535714285714
1824,Car,aspiration,Nominal,TargetEncoder,BinaryEncoder,2,0.8656716417910447,0.8620535714285714
1825,Car,aspiration,Nominal,TargetEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1826,Car,aspiration,Nominal,TargetEncoder,JamesSteinEncoder,2,0.9104477611940298,0.9075892857142858
1827,Car,aspiration,Nominal,TargetEncoder,HashingEncoder,2,0.8507462686567164,0.8464285714285714
1828,Car,aspiration,Nominal,TargetEncoder,BaseNEncoder,2,0.8656716417910447,0.8620535714285714
1829,Car,aspiration,Nominal,TargetEncoder,FrequencyEncoder,2,0.8208955223880597,0.8151785714285714
1830,Car,aspiration,Nominal,HelmertEncoder,LabelEncoder,2,0.8656716417910447,0.8620535714285714
1831,Car,aspiration,Nominal,HelmertEncoder,OneHotEncoder,2,0.8955223880597015,0.8919642857142857
1832,Car,aspiration,Nominal,HelmertEncoder,TargetEncoder,2,0.8955223880597015,0.8933035714285714
1833,Car,aspiration,Nominal,HelmertEncoder,HelmertEncoder,2,0.8955223880597015,0.8919642857142857
1834,Car,aspiration,Nominal,HelmertEncoder,BinaryEncoder,2,0.8955223880597015,0.8933035714285714
1835,Car,aspiration,Nominal,HelmertEncoder,SumEncoder,2,0.8208955223880597,0.8151785714285714
1836,Car,aspiration,Nominal,HelmertEncoder,JamesSteinEncoder,2,0.8955223880597015,0.8933035714285714
1837,Car,aspiration,Nominal,HelmertEncoder,HashingEncoder,2,0.8656716417910447,0.8620535714285714
1838,Car,aspiration,Nominal,HelmertEncoder,BaseNEncoder,2,0.8955223880597015,0.8933035714285714
1839,Car,aspiration,Nominal,HelmertEncoder,FrequencyEncoder,2,0.835820895522388,0.8308035714285714
1840,Car,aspiration,Nominal,BinaryEncoder,LabelEncoder,2,0.8208955223880597,0.8151785714285714
1841,Car,aspiration,Nominal,BinaryEncoder,OneHotEncoder,2,0.8507462686567164,0.8464285714285714
1842,Car,aspiration,Nominal,BinaryEncoder,TargetEncoder,2,0.8507462686567164,0.8464285714285714
1843,Car,aspiration,Nominal,BinaryEncoder,HelmertEncoder,2,0.8955223880597015,0.8933035714285714
1844,Car,aspiration,Nominal,BinaryEncoder,BinaryEncoder,2,0.8656716417910447,0.8620535714285714
1845,Car,aspiration,Nominal,BinaryEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1846,Car,aspiration,Nominal,BinaryEncoder,JamesSteinEncoder,2,0.8507462686567164,0.8464285714285714
1847,Car,aspiration,Nominal,BinaryEncoder,HashingEncoder,2,0.8656716417910447,0.8620535714285714
1848,Car,aspiration,Nominal,BinaryEncoder,BaseNEncoder,2,0.8656716417910447,0.8620535714285714
1849,Car,aspiration,Nominal,BinaryEncoder,FrequencyEncoder,2,0.8208955223880597,0.8151785714285714
1850,Car,aspiration,Nominal,SumEncoder,LabelEncoder,2,0.8656716417910447,0.8620535714285714
1851,Car,aspiration,Nominal,SumEncoder,OneHotEncoder,2,0.8208955223880597,0.8151785714285714
1852,Car,aspiration,Nominal,SumEncoder,TargetEncoder,2,0.9104477611940298,0.9075892857142858
1853,Car,aspiration,Nominal,SumEncoder,HelmertEncoder,2,0.8656716417910447,0.8620535714285714
1854,Car,aspiration,Nominal,SumEncoder,BinaryEncoder,2,0.8507462686567164,0.8464285714285714
1855,Car,aspiration,Nominal,SumEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1856,Car,aspiration,Nominal,SumEncoder,JamesSteinEncoder,2,0.9104477611940298,0.9075892857142858
1857,Car,aspiration,Nominal,SumEncoder,HashingEncoder,2,0.8656716417910447,0.8620535714285714
1858,Car,aspiration,Nominal,SumEncoder,BaseNEncoder,2,0.8507462686567164,0.8464285714285714
1859,Car,aspiration,Nominal,SumEncoder,FrequencyEncoder,2,0.835820895522388,0.8308035714285714
1860,Car,aspiration,Nominal,JamesSteinEncoder,LabelEncoder,2,0.8208955223880597,0.8151785714285714
1861,Car,aspiration,Nominal,JamesSteinEncoder,OneHotEncoder,2,0.8507462686567164,0.8464285714285714
1862,Car,aspiration,Nominal,JamesSteinEncoder,TargetEncoder,2,0.9104477611940298,0.9075892857142858
1863,Car,aspiration,Nominal,JamesSteinEncoder,HelmertEncoder,2,0.8656716417910447,0.8620535714285714
1864,Car,aspiration,Nominal,JamesSteinEncoder,BinaryEncoder,2,0.8656716417910447,0.8620535714285714
1865,Car,aspiration,Nominal,JamesSteinEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1866,Car,aspiration,Nominal,JamesSteinEncoder,JamesSteinEncoder,2,0.9104477611940298,0.9075892857142858
1867,Car,aspiration,Nominal,JamesSteinEncoder,HashingEncoder,2,0.8507462686567164,0.8464285714285714
1868,Car,aspiration,Nominal,JamesSteinEncoder,BaseNEncoder,2,0.8656716417910447,0.8620535714285714
1869,Car,aspiration,Nominal,JamesSteinEncoder,FrequencyEncoder,2,0.8208955223880597,0.8151785714285714
1870,Car,aspiration,Nominal,HashingEncoder,LabelEncoder,2,0.8507462686567164,0.8464285714285714
1871,Car,aspiration,Nominal,HashingEncoder,OneHotEncoder,2,0.8955223880597015,0.8919642857142857
1872,Car,aspiration,Nominal,HashingEncoder,TargetEncoder,2,0.9104477611940298,0.9075892857142858
1873,Car,aspiration,Nominal,HashingEncoder,HelmertEncoder,2,0.8208955223880597,0.8151785714285714
1874,Car,aspiration,Nominal,HashingEncoder,BinaryEncoder,2,0.8507462686567164,0.8464285714285714
1875,Car,aspiration,Nominal,HashingEncoder,SumEncoder,2,0.8059701492537313,0.7995535714285714
1876,Car,aspiration,Nominal,HashingEncoder,JamesSteinEncoder,2,0.9104477611940298,0.9075892857142858
1877,Car,aspiration,Nominal,HashingEncoder,HashingEncoder,2,0.8507462686567164,0.8464285714285714
1878,Car,aspiration,Nominal,HashingEncoder,BaseNEncoder,2,0.8507462686567164,0.8464285714285714
1879,Car,aspiration,Nominal,HashingEncoder,FrequencyEncoder,2,0.8507462686567164,0.8464285714285714
1880,Car,aspiration,Nominal,BaseNEncoder,LabelEncoder,2,0.8208955223880597,0.8151785714285714
1881,Car,aspiration,Nominal,BaseNEncoder,OneHotEncoder,2,0.8507462686567164,0.8464285714285714
1882,Car,aspiration,Nominal,BaseNEncoder,TargetEncoder,2,0.8507462686567164,0.8464285714285714
1883,Car,aspiration,Nominal,BaseNEncoder,HelmertEncoder,2,0.8955223880597015,0.8933035714285714
1884,Car,aspiration,Nominal,BaseNEncoder,BinaryEncoder,2,0.8656716417910447,0.8620535714285714
1885,Car,aspiration,Nominal,BaseNEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1886,Car,aspiration,Nominal,BaseNEncoder,JamesSteinEncoder,2,0.8507462686567164,0.8464285714285714
1887,Car,aspiration,Nominal,BaseNEncoder,HashingEncoder,2,0.8656716417910447,0.8620535714285714
1888,Car,aspiration,Nominal,BaseNEncoder,BaseNEncoder,2,0.8656716417910447,0.8620535714285714
1889,Car,aspiration,Nominal,BaseNEncoder,FrequencyEncoder,2,0.8208955223880597,0.8151785714285714
1890,Car,aspiration,Nominal,FrequencyEncoder,LabelEncoder,2,0.8208955223880597,0.8151785714285714
1891,Car,aspiration,Nominal,FrequencyEncoder,OneHotEncoder,2,0.8507462686567164,0.8464285714285714
1892,Car,aspiration,Nominal,FrequencyEncoder,TargetEncoder,2,0.9104477611940298,0.9075892857142858
1893,Car,aspiration,Nominal,FrequencyEncoder,HelmertEncoder,2,0.8656716417910447,0.8620535714285714
1894,Car,aspiration,Nominal,FrequencyEncoder,BinaryEncoder,2,0.8656716417910447,0.8620535714285714
1895,Car,aspiration,Nominal,FrequencyEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1896,Car,aspiration,Nominal,FrequencyEncoder,JamesSteinEncoder,2,0.9104477611940298,0.9075892857142858
1897,Car,aspiration,Nominal,FrequencyEncoder,HashingEncoder,2,0.8507462686567164,0.8464285714285714
1898,Car,aspiration,Nominal,FrequencyEncoder,BaseNEncoder,2,0.8656716417910447,0.8620535714285714
1899,Car,aspiration,Nominal,FrequencyEncoder,FrequencyEncoder,2,0.8208955223880597,0.8151785714285714
1900,Car,drive_wheels,Nominal,LabelEncoder,LabelEncoder,2,0.8208955223880597,0.8151785714285714
1901,Car,drive_wheels,Nominal,LabelEncoder,OneHotEncoder,2,0.8507462686567164,0.8464285714285714
1902,Car,drive_wheels,Nominal,LabelEncoder,TargetEncoder,2,0.9104477611940298,0.9075892857142858
1903,Car,drive_wheels,Nominal,LabelEncoder,HelmertEncoder,2,0.8656716417910447,0.8620535714285714
1904,Car,drive_wheels,Nominal,LabelEncoder,BinaryEncoder,2,0.8656716417910447,0.8620535714285714
1905,Car,drive_wheels,Nominal,LabelEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1906,Car,drive_wheels,Nominal,LabelEncoder,JamesSteinEncoder,2,0.9104477611940298,0.9075892857142858
1907,Car,drive_wheels,Nominal,LabelEncoder,HashingEncoder,2,0.8507462686567164,0.8464285714285714
1908,Car,drive_wheels,Nominal,LabelEncoder,BaseNEncoder,2,0.8656716417910447,0.8620535714285714
1909,Car,drive_wheels,Nominal,LabelEncoder,FrequencyEncoder,2,0.8208955223880597,0.8151785714285714
1910,Car,drive_wheels,Nominal,OneHotEncoder,LabelEncoder,2,0.8208955223880597,0.8151785714285714
1911,Car,drive_wheels,Nominal,OneHotEncoder,OneHotEncoder,2,0.8507462686567164,0.8464285714285714
1912,Car,drive_wheels,Nominal,OneHotEncoder,TargetEncoder,2,0.8507462686567164,0.8464285714285714
1913,Car,drive_wheels,Nominal,OneHotEncoder,HelmertEncoder,2,0.8955223880597015,0.8933035714285714
1914,Car,drive_wheels,Nominal,OneHotEncoder,BinaryEncoder,2,0.8507462686567164,0.8464285714285714
1915,Car,drive_wheels,Nominal,OneHotEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1916,Car,drive_wheels,Nominal,OneHotEncoder,JamesSteinEncoder,2,0.8507462686567164,0.8464285714285714
1917,Car,drive_wheels,Nominal,OneHotEncoder,HashingEncoder,2,0.8656716417910447,0.8620535714285714
1918,Car,drive_wheels,Nominal,OneHotEncoder,BaseNEncoder,2,0.8507462686567164,0.8464285714285714
1919,Car,drive_wheels,Nominal,OneHotEncoder,FrequencyEncoder,2,0.8208955223880597,0.8151785714285714
1920,Car,drive_wheels,Nominal,TargetEncoder,LabelEncoder,2,0.8208955223880597,0.8151785714285714
1921,Car,drive_wheels,Nominal,TargetEncoder,OneHotEncoder,2,0.8507462686567164,0.8464285714285714
1922,Car,drive_wheels,Nominal,TargetEncoder,TargetEncoder,2,0.9104477611940298,0.9075892857142858
1923,Car,drive_wheels,Nominal,TargetEncoder,HelmertEncoder,2,0.8656716417910447,0.8620535714285714
1924,Car,drive_wheels,Nominal,TargetEncoder,BinaryEncoder,2,0.8656716417910447,0.8620535714285714
1925,Car,drive_wheels,Nominal,TargetEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1926,Car,drive_wheels,Nominal,TargetEncoder,JamesSteinEncoder,2,0.9104477611940298,0.9075892857142858
1927,Car,drive_wheels,Nominal,TargetEncoder,HashingEncoder,2,0.8507462686567164,0.8464285714285714
1928,Car,drive_wheels,Nominal,TargetEncoder,BaseNEncoder,2,0.8656716417910447,0.8620535714285714
1929,Car,drive_wheels,Nominal,TargetEncoder,FrequencyEncoder,2,0.8208955223880597,0.8151785714285714
1930,Car,drive_wheels,Nominal,HelmertEncoder,LabelEncoder,2,0.8656716417910447,0.8620535714285714
1931,Car,drive_wheels,Nominal,HelmertEncoder,OneHotEncoder,2,0.8955223880597015,0.8919642857142857
1932,Car,drive_wheels,Nominal,HelmertEncoder,TargetEncoder,2,0.8955223880597015,0.8933035714285714
1933,Car,drive_wheels,Nominal,HelmertEncoder,HelmertEncoder,2,0.8805970149253731,0.8763392857142858
1934,Car,drive_wheels,Nominal,HelmertEncoder,BinaryEncoder,2,0.8955223880597015,0.8933035714285714
1935,Car,drive_wheels,Nominal,HelmertEncoder,SumEncoder,2,0.8208955223880597,0.8151785714285714
1936,Car,drive_wheels,Nominal,HelmertEncoder,JamesSteinEncoder,2,0.8955223880597015,0.8933035714285714
1937,Car,drive_wheels,Nominal,HelmertEncoder,HashingEncoder,2,0.8656716417910447,0.8620535714285714
1938,Car,drive_wheels,Nominal,HelmertEncoder,BaseNEncoder,2,0.8955223880597015,0.8933035714285714
1939,Car,drive_wheels,Nominal,HelmertEncoder,FrequencyEncoder,2,0.835820895522388,0.8308035714285714
1940,Car,drive_wheels,Nominal,BinaryEncoder,LabelEncoder,2,0.8208955223880597,0.8151785714285714
1941,Car,drive_wheels,Nominal,BinaryEncoder,OneHotEncoder,2,0.8507462686567164,0.8464285714285714
1942,Car,drive_wheels,Nominal,BinaryEncoder,TargetEncoder,2,0.8507462686567164,0.8464285714285714
1943,Car,drive_wheels,Nominal,BinaryEncoder,HelmertEncoder,2,0.8955223880597015,0.8933035714285714
1944,Car,drive_wheels,Nominal,BinaryEncoder,BinaryEncoder,2,0.8507462686567164,0.8464285714285714
1945,Car,drive_wheels,Nominal,BinaryEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1946,Car,drive_wheels,Nominal,BinaryEncoder,JamesSteinEncoder,2,0.8507462686567164,0.8464285714285714
1947,Car,drive_wheels,Nominal,BinaryEncoder,HashingEncoder,2,0.8656716417910447,0.8620535714285714
1948,Car,drive_wheels,Nominal,BinaryEncoder,BaseNEncoder,2,0.8507462686567164,0.8464285714285714
1949,Car,drive_wheels,Nominal,BinaryEncoder,FrequencyEncoder,2,0.8208955223880597,0.8151785714285714
1950,Car,drive_wheels,Nominal,SumEncoder,LabelEncoder,2,0.8656716417910447,0.8620535714285714
1951,Car,drive_wheels,Nominal,SumEncoder,OneHotEncoder,2,0.8208955223880597,0.8151785714285714
1952,Car,drive_wheels,Nominal,SumEncoder,TargetEncoder,2,0.9104477611940298,0.9075892857142858
1953,Car,drive_wheels,Nominal,SumEncoder,HelmertEncoder,2,0.8507462686567164,0.8464285714285714
1954,Car,drive_wheels,Nominal,SumEncoder,BinaryEncoder,2,0.8507462686567164,0.8464285714285714
1955,Car,drive_wheels,Nominal,SumEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1956,Car,drive_wheels,Nominal,SumEncoder,JamesSteinEncoder,2,0.9104477611940298,0.9075892857142858
1957,Car,drive_wheels,Nominal,SumEncoder,HashingEncoder,2,0.8656716417910447,0.8620535714285714
1958,Car,drive_wheels,Nominal,SumEncoder,BaseNEncoder,2,0.8507462686567164,0.8464285714285714
1959,Car,drive_wheels,Nominal,SumEncoder,FrequencyEncoder,2,0.835820895522388,0.8308035714285714
1960,Car,drive_wheels,Nominal,JamesSteinEncoder,LabelEncoder,2,0.8208955223880597,0.8151785714285714
1961,Car,drive_wheels,Nominal,JamesSteinEncoder,OneHotEncoder,2,0.8507462686567164,0.8464285714285714
1962,Car,drive_wheels,Nominal,JamesSteinEncoder,TargetEncoder,2,0.9104477611940298,0.9075892857142858
1963,Car,drive_wheels,Nominal,JamesSteinEncoder,HelmertEncoder,2,0.8656716417910447,0.8620535714285714
1964,Car,drive_wheels,Nominal,JamesSteinEncoder,BinaryEncoder,2,0.8656716417910447,0.8620535714285714
1965,Car,drive_wheels,Nominal,JamesSteinEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1966,Car,drive_wheels,Nominal,JamesSteinEncoder,JamesSteinEncoder,2,0.9104477611940298,0.9075892857142858
1967,Car,drive_wheels,Nominal,JamesSteinEncoder,HashingEncoder,2,0.8507462686567164,0.8464285714285714
1968,Car,drive_wheels,Nominal,JamesSteinEncoder,BaseNEncoder,2,0.8656716417910447,0.8620535714285714
1969,Car,drive_wheels,Nominal,JamesSteinEncoder,FrequencyEncoder,2,0.8208955223880597,0.8151785714285714
1970,Car,drive_wheels,Nominal,HashingEncoder,LabelEncoder,2,0.8507462686567164,0.8464285714285714
1971,Car,drive_wheels,Nominal,HashingEncoder,OneHotEncoder,2,0.8955223880597015,0.8919642857142857
1972,Car,drive_wheels,Nominal,HashingEncoder,TargetEncoder,2,0.9104477611940298,0.9075892857142858
1973,Car,drive_wheels,Nominal,HashingEncoder,HelmertEncoder,2,0.8208955223880597,0.8151785714285714
1974,Car,drive_wheels,Nominal,HashingEncoder,BinaryEncoder,2,0.8507462686567164,0.8464285714285714
1975,Car,drive_wheels,Nominal,HashingEncoder,SumEncoder,2,0.8059701492537313,0.7995535714285714
1976,Car,drive_wheels,Nominal,HashingEncoder,JamesSteinEncoder,2,0.9104477611940298,0.9075892857142858
1977,Car,drive_wheels,Nominal,HashingEncoder,HashingEncoder,2,0.8507462686567164,0.8464285714285714
1978,Car,drive_wheels,Nominal,HashingEncoder,BaseNEncoder,2,0.8507462686567164,0.8464285714285714
1979,Car,drive_wheels,Nominal,HashingEncoder,FrequencyEncoder,2,0.8507462686567164,0.8464285714285714
1980,Car,drive_wheels,Nominal,BaseNEncoder,LabelEncoder,2,0.8208955223880597,0.8151785714285714
1981,Car,drive_wheels,Nominal,BaseNEncoder,OneHotEncoder,2,0.8507462686567164,0.8464285714285714
1982,Car,drive_wheels,Nominal,BaseNEncoder,TargetEncoder,2,0.8507462686567164,0.8464285714285714
1983,Car,drive_wheels,Nominal,BaseNEncoder,HelmertEncoder,2,0.8955223880597015,0.8933035714285714
1984,Car,drive_wheels,Nominal,BaseNEncoder,BinaryEncoder,2,0.8507462686567164,0.8464285714285714
1985,Car,drive_wheels,Nominal,BaseNEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1986,Car,drive_wheels,Nominal,BaseNEncoder,JamesSteinEncoder,2,0.8507462686567164,0.8464285714285714
1987,Car,drive_wheels,Nominal,BaseNEncoder,HashingEncoder,2,0.8656716417910447,0.8620535714285714
1988,Car,drive_wheels,Nominal,BaseNEncoder,BaseNEncoder,2,0.8507462686567164,0.8464285714285714
1989,Car,drive_wheels,Nominal,BaseNEncoder,FrequencyEncoder,2,0.8208955223880597,0.8151785714285714
1990,Car,drive_wheels,Nominal,FrequencyEncoder,LabelEncoder,2,0.8208955223880597,0.8151785714285714
1991,Car,drive_wheels,Nominal,FrequencyEncoder,OneHotEncoder,2,0.8507462686567164,0.8464285714285714
1992,Car,drive_wheels,Nominal,FrequencyEncoder,TargetEncoder,2,0.9104477611940298,0.9075892857142858
1993,Car,drive_wheels,Nominal,FrequencyEncoder,HelmertEncoder,2,0.8656716417910447,0.8620535714285714
1994,Car,drive_wheels,Nominal,FrequencyEncoder,BinaryEncoder,2,0.8656716417910447,0.8620535714285714
1995,Car,drive_wheels,Nominal,FrequencyEncoder,SumEncoder,2,0.8507462686567164,0.8464285714285714
1996,Car,drive_wheels,Nominal,FrequencyEncoder,JamesSteinEncoder,2,0.9104477611940298,0.9075892857142858
1997,Car,drive_wheels,Nominal,FrequencyEncoder,HashingEncoder,2,0.8507462686567164,0.8464285714285714
1998,Car,drive_wheels,Nominal,FrequencyEncoder,BaseNEncoder,2,0.8656716417910447,0.8620535714285714
1999,Car,drive_wheels,Nominal,FrequencyEncoder,FrequencyEncoder,2,0.8208955223880597,0.8151785714285714
2000,Car,engine_type,Nominal,LabelEncoder,LabelEncoder,7,0.8208955223880597,0.8151785714285714
2001,Car,engine_type,Nominal,LabelEncoder,OneHotEncoder,7,0.8955223880597015,0.8919642857142857
2002,Car,engine_type,Nominal,LabelEncoder,TargetEncoder,7,0.8955223880597015,0.8919642857142857
2003,Car,engine_type,Nominal,LabelEncoder,HelmertEncoder,7,0.8656716417910447,0.8620535714285714
2004,Car,engine_type,Nominal,LabelEncoder,BinaryEncoder,7,0.8955223880597015,0.8933035714285714
2005,Car,engine_type,Nominal,LabelEncoder,SumEncoder,7,0.8955223880597015,0.8919642857142857
2006,Car,engine_type,Nominal,LabelEncoder,JamesSteinEncoder,7,0.8955223880597015,0.8919642857142857
2007,Car,engine_type,Nominal,LabelEncoder,HashingEncoder,7,0.8955223880597015,0.890625
2008,Car,engine_type,Nominal,LabelEncoder,BaseNEncoder,7,0.8955223880597015,0.8933035714285714
2009,Car,engine_type,Nominal,LabelEncoder,FrequencyEncoder,7,0.8208955223880597,0.8151785714285714
2010,Car,engine_type,Nominal,OneHotEncoder,LabelEncoder,7,0.835820895522388,0.8308035714285714
2011,Car,engine_type,Nominal,OneHotEncoder,OneHotEncoder,7,0.8805970149253731,0.8763392857142858
2012,Car,engine_type,Nominal,OneHotEncoder,TargetEncoder,7,0.9104477611940298,0.9075892857142858
2013,Car,engine_type,Nominal,OneHotEncoder,HelmertEncoder,7,0.8805970149253731,0.8763392857142858
2014,Car,engine_type,Nominal,OneHotEncoder,BinaryEncoder,7,0.835820895522388,0.8308035714285714
2015,Car,engine_type,Nominal,OneHotEncoder,SumEncoder,7,0.8208955223880597,0.8151785714285714
2016,Car,engine_type,Nominal,OneHotEncoder,JamesSteinEncoder,7,0.9104477611940298,0.9075892857142858
2017,Car,engine_type,Nominal,OneHotEncoder,HashingEncoder,7,0.8656716417910447,0.8607142857142857
2018,Car,engine_type,Nominal,OneHotEncoder,BaseNEncoder,7,0.835820895522388,0.8308035714285714
2019,Car,engine_type,Nominal,OneHotEncoder,FrequencyEncoder,7,0.835820895522388,0.8308035714285714
2020,Car,engine_type,Nominal,TargetEncoder,LabelEncoder,7,0.8208955223880597,0.8151785714285714
2021,Car,engine_type,Nominal,TargetEncoder,OneHotEncoder,7,0.8955223880597015,0.8919642857142857
2022,Car,engine_type,Nominal,TargetEncoder,TargetEncoder,7,0.8955223880597015,0.8919642857142857
2023,Car,engine_type,Nominal,TargetEncoder,HelmertEncoder,7,0.8656716417910447,0.8620535714285714
2024,Car,engine_type,Nominal,TargetEncoder,BinaryEncoder,7,0.8955223880597015,0.8933035714285714
2025,Car,engine_type,Nominal,TargetEncoder,SumEncoder,7,0.8955223880597015,0.8919642857142857
2026,Car,engine_type,Nominal,TargetEncoder,JamesSteinEncoder,7,0.8955223880597015,0.8919642857142857
2027,Car,engine_type,Nominal,TargetEncoder,HashingEncoder,7,0.8955223880597015,0.890625
2028,Car,engine_type,Nominal,TargetEncoder,BaseNEncoder,7,0.8955223880597015,0.8933035714285714
2029,Car,engine_type,Nominal,TargetEncoder,FrequencyEncoder,7,0.8208955223880597,0.8151785714285714
2030,Car,engine_type,Nominal,HelmertEncoder,LabelEncoder,7,0.835820895522388,0.8308035714285714
2031,Car,engine_type,Nominal,HelmertEncoder,OneHotEncoder,7,0.835820895522388,0.8308035714285714
2032,Car,engine_type,Nominal,HelmertEncoder,TargetEncoder,7,0.8955223880597015,0.8919642857142857
2033,Car,engine_type,Nominal,HelmertEncoder,HelmertEncoder,7,0.835820895522388,0.8308035714285714
2034,Car,engine_type,Nominal,HelmertEncoder,BinaryEncoder,7,0.8656716417910447,0.8620535714285714
2035,Car,engine_type,Nominal,HelmertEncoder,SumEncoder,7,0.8805970149253731,0.8763392857142858
2036,Car,engine_type,Nominal,HelmertEncoder,JamesSteinEncoder,7,0.8955223880597015,0.8919642857142857
2037,Car,engine_type,Nominal,HelmertEncoder,HashingEncoder,7,0.8507462686567164,0.8464285714285714
2038,Car,engine_type,Nominal,HelmertEncoder,BaseNEncoder,7,0.8656716417910447,0.8620535714285714
2039,Car,engine_type,Nominal,HelmertEncoder,FrequencyEncoder,7,0.835820895522388,0.8308035714285714
2040,Car,engine_type,Nominal,BinaryEncoder,LabelEncoder,7,0.8656716417910447,0.8620535714285714
2041,Car,engine_type,Nominal,BinaryEncoder,OneHotEncoder,7,0.8656716417910447,0.8620535714285714
2042,Car,engine_type,Nominal,BinaryEncoder,TargetEncoder,7,0.9104477611940298,0.9075892857142858
2043,Car,engine_type,Nominal,BinaryEncoder,HelmertEncoder,7,0.9104477611940298,0.9075892857142858
2044,Car,engine_type,Nominal,BinaryEncoder,BinaryEncoder,7,0.8955223880597015,0.8933035714285714
2045,Car,engine_type,Nominal,BinaryEncoder,SumEncoder,7,0.8507462686567164,0.8464285714285714
2046,Car,engine_type,Nominal,BinaryEncoder,JamesSteinEncoder,7,0.9104477611940298,0.9075892857142858
2047,Car,engine_type,Nominal,BinaryEncoder,HashingEncoder,7,0.8805970149253731,0.8763392857142858
2048,Car,engine_type,Nominal,BinaryEncoder,BaseNEncoder,7,0.8955223880597015,0.8933035714285714
2049,Car,engine_type,Nominal,BinaryEncoder,FrequencyEncoder,7,0.8656716417910447,0.8620535714285714
2050,Car,engine_type,Nominal,SumEncoder,LabelEncoder,7,0.8507462686567164,0.8464285714285714
2051,Car,engine_type,Nominal,SumEncoder,OneHotEncoder,7,0.8507462686567164,0.8464285714285714
2052,Car,engine_type,Nominal,SumEncoder,TargetEncoder,7,0.8955223880597015,0.8919642857142857
2053,Car,engine_type,Nominal,SumEncoder,HelmertEncoder,7,0.8507462686567164,0.8464285714285714
2054,Car,engine_type,Nominal,SumEncoder,BinaryEncoder,7,0.8656716417910447,0.8620535714285714
2055,Car,engine_type,Nominal,SumEncoder,SumEncoder,7,0.8805970149253731,0.8763392857142858
2056,Car,engine_type,Nominal,SumEncoder,JamesSteinEncoder,7,0.8955223880597015,0.8919642857142857
2057,Car,engine_type,Nominal,SumEncoder,HashingEncoder,7,0.835820895522388,0.8308035714285714
2058,Car,engine_type,Nominal,SumEncoder,BaseNEncoder,7,0.8656716417910447,0.8620535714285714
2059,Car,engine_type,Nominal,SumEncoder,FrequencyEncoder,7,0.8507462686567164,0.8464285714285714
2060,Car,engine_type,Nominal,JamesSteinEncoder,LabelEncoder,7,0.8208955223880597,0.8151785714285714
2061,Car,engine_type,Nominal,JamesSteinEncoder,OneHotEncoder,7,0.8955223880597015,0.8919642857142857
2062,Car,engine_type,Nominal,JamesSteinEncoder,TargetEncoder,7,0.8955223880597015,0.8919642857142857
2063,Car,engine_type,Nominal,JamesSteinEncoder,HelmertEncoder,7,0.8656716417910447,0.8620535714285714
2064,Car,engine_type,Nominal,JamesSteinEncoder,BinaryEncoder,7,0.8955223880597015,0.8933035714285714
2065,Car,engine_type,Nominal,JamesSteinEncoder,SumEncoder,7,0.8955223880597015,0.8919642857142857
2066,Car,engine_type,Nominal,JamesSteinEncoder,JamesSteinEncoder,7,0.8955223880597015,0.8919642857142857
